Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z,Label
12:06:40,0.89,-0.38,-0.14,204.54,-103.04,126.63,Walking
12:06:40,0.87,-0.21,-0.11,199.08,-101.08,106.19,Walking
12:06:40,0.85,-0.09,-0.11,198.45,-95.48,89.18,Walking
12:06:40,0.79,0.07,-0.13,193.2,-96.32,69.37,Walking
12:06:40,0.74,0.23,-0.1,173.25,-94.22,53.06,Walking
12:06:40,0.68,0.36,-0.06,153.3,-87.5,40.18,Walking
12:06:40,0.64,0.43,-0.01,127.4,-78.26,31.36,Walking
12:06:40,0.76,-0.11,0.7,44.8,-62.44,-23.66,Walking
12:06:40,0.78,-0.36,0.74,45.43,-69.37,-24.5,Walking
12:06:40,0.86,-0.56,0.9,48.51,-76.86,-18.2,Walking
12:06:40,1.03,-0.91,1.16,66.36,-73.5,-6.65,Walking
12:06:40,1.21,-1.35,1.43,92.54,-46.97,25.41,Walking
12:06:40,1.13,-1.44,1.12,28.77,-17.5,59.29,Walking
12:06:40,0.93,-1.45,0.62,-91.49,19.88,65.31,Walking
12:06:40,0.71,-1.33,0.36,-132.02,46.76,53.41,Walking
12:06:40,0.62,-1.1,0.51,-142.59,50.19,44.66,Walking
12:06:40,0.66,-1.2,0.77,-66.64,41.37,26.95,Walking
12:06:40,0.53,-1.2,0.45,76.65,-1.54,3.64,Walking
12:06:40,0.83,-1.06,0.16,63.98,-23.38,-1.82,Walking
12:06:40,1.4,-1.1,0.05,14.42,-5.53,17.5,Walking
12:06:40,1.6,-1.18,-0.29,-14.28,35.14,53.62,Walking
12:06:40,1.69,-1.01,-0.55,0.84,69.09,84.42,Walking
12:06:40,1.78,-0.25,-0.14,-17.78,46.76,92.12,Walking
12:06:40,1.54,0.57,1.12,14.84,-61.53,52.64,Walking
12:06:40,1.08,1.23,0.94,69.79,-17.64,-5.74,Walking
12:06:40,0.3,1.16,-0.3,53.06,-15.75,-64.47,Walking
12:06:40,0.08,1.17,-0.32,-90.23,-21.56,-72.8,Walking
12:06:40,0.19,0.69,-0.26,-153.79,2.8,-95.97,Walking
12:06:40,1.26,-0.04,-0.49,-66.78,35.84,-129.64,Walking
12:06:40,1.5,-0.2,-0.37,-32.27,55.09,-141.05,Walking
12:06:40,1.81,-0.45,-0.44,-41.23,49.98,-132.93,Walking
12:06:40,1.79,-0.8,-0.52,-49.42,-51.45,-114.52,Walking
12:06:40,1.56,-1.04,-0.34,-23.45,-111.09,-77.98,Walking
12:06:40,1.13,-0.98,-0.28,20.09,-140.84,-49.98,Walking
12:06:40,0.74,-0.82,-0.19,40.11,-162.4,-35.14,Walking
12:06:40,0.52,-0.82,0.02,37.38,-178.01,-33.6,Walking
12:06:40,0.43,-0.74,0.45,10.99,-155.05,-46.55,Walking
12:06:40,0.53,-0.7,0.66,27.51,-84.77,-47.81,Walking
12:06:40,0.84,-0.17,0.07,64.47,-77.77,-20.16,Walking
12:06:40,0.93,-0.03,0.02,39.55,-73.5,-23.66,Walking
12:06:40,0.93,0.05,-0.05,-13.37,-71.61,-24.64,Walking
12:06:40,0.93,-0.03,-0.16,-57.82,-66.22,-25.76,Walking
12:06:40,0.93,0.01,-0.23,-88.97,-66.57,-30.24,Walking
12:06:40,0.91,0.04,-0.17,-114.52,-71.4,-29.54,Walking
12:06:40,0.9,0.09,0.03,-125.51,-75.53,-30.59,Walking
12:06:40,0.85,0.01,0.22,-125.09,-53.97,-52.64,Walking
12:06:40,0.81,-0.27,0.16,-108.78,-40.25,-63.7,Walking
12:06:40,0.89,-0.41,0.07,-97.44,-32.48,-56.21,Walking
12:06:40,0.8,-0.54,0,-72.73,-52.08,-50.33,Walking
12:06:40,0.78,-0.54,0.09,-65.52,-60.27,-48.37,Walking
12:06:40,0.78,-0.52,0.22,-55.09,-67.13,-48.72,Walking
12:06:40,0.82,-0.48,0.39,-56.49,-57.26,-48.79,Walking
12:06:40,0.86,-0.49,0.3,-44.94,-47.81,-54.88,Walking
12:06:40,0.93,-0.51,0.11,-23.38,-45.92,-57.68,Walking
12:06:40,0.94,-0.49,-0.02,-29.54,-44.66,-55.09,Walking
12:06:40,0.9,-0.56,-0.05,-25.13,-46.69,-51.87,Walking
12:06:40,0.87,-0.61,0.03,-20.51,-47.6,-50.68,Walking
12:06:40,0.82,-0.64,0.11,-20.86,-48.58,-43.12,Walking
12:06:40,0.89,-0.34,0.19,-30.1,-27.93,-22.12,Walking
12:06:40,1,-0.16,0.08,-40.6,-6.44,-24.01,Walking
12:06:40,1.07,-0.13,-0.09,-60.27,10.78,-27.93,Walking
12:06:40,1.07,-0.26,-0.2,-72.87,21.84,-30.59,Walking
12:06:40,1,-0.44,-0.25,-80.78,27.72,-25.69,Walking
12:06:40,0.95,-0.59,-0.27,-81.62,30.66,-17.64,Walking
12:06:40,0.92,-0.65,-0.24,-78.89,32.41,-15.68,Walking
12:06:40,0.93,-0.71,-0.19,-77.28,24.36,-10.5,Walking
12:06:40,0.97,-0.69,-0.04,-76.44,5.46,0.77,Walking
12:06:40,1.04,-0.55,0.2,-79.8,6.09,7.42,Walking
12:06:40,1.14,-0.72,0.33,-77.42,53.9,4.76,Walking
12:06:40,1.08,-0.9,0.06,-55.09,69.93,0.14,Walking
12:06:40,0.97,-0.99,-0.04,-41.51,64.33,14.84,Walking
12:06:40,0.96,-0.9,0.14,-34.44,59.71,27.93,Walking
12:06:40,1.01,-0.82,0.3,-34.37,69.23,42.7,Walking
12:06:40,1.15,-0.78,0.31,-35.63,89.95,60.06,Walking
12:06:40,1.16,-0.83,0.17,-27.02,104.02,71.33,Walking
12:06:40,1.12,-0.82,0.14,-20.16,109.83,87.36,Walking
12:06:40,1.09,-0.83,0.26,-2.24,112.91,108.5,Walking
12:06:40,1.09,-0.75,0.4,21.07,120.61,133.7,Walking
12:06:40,1.33,-0.28,0.35,56,129.78,161.63,Walking
12:06:40,1.49,-0.11,0.1,60.83,123.97,161.91,Walking
12:06:40,1.6,-0.05,-0.28,73.71,99.89,150.08,Walking
12:06:40,1.8,-0.04,-0.4,83.93,68.18,141.4,Walking
12:06:40,2,0.17,-0.22,21.49,67.69,135.52,Walking
12:06:40,1.98,0.06,0.2,-76.58,77.42,140.14,Walking
12:06:40,1.53,-0.17,0.7,-151.2,91.84,142.1,Walking
12:06:40,1.24,-0.39,0.74,-126.14,97.79,127.33,Walking
12:06:40,1.12,-0.32,0.44,-72.17,99.68,105.98,Walking
12:06:40,0.98,-0.32,0.1,-56.7,87.43,95.06,Walking
12:06:40,0.67,-0.47,0.07,39.06,19.11,98.14,Walking
12:06:40,0.63,-0.39,0.07,57.96,28.98,101.29,Walking
12:06:40,0.67,-0.23,0.02,88.48,34.72,101.57,Walking
12:06:40,0.65,-0.09,-0.02,94.36,32.06,91,Walking
12:06:40,0.59,-0.08,-0.01,88.48,30.73,84.84,Walking
12:06:40,0.55,-0.12,0.04,94.22,29.89,82.18,Walking
12:06:40,0.52,-0.11,0.01,96.6,26.53,77,Walking
12:06:40,0.47,-0.12,-0.03,89.46,17.78,68.6,Walking
12:06:40,0.44,-0.18,-0.04,94.15,6.16,57.54,Walking
12:06:40,0.47,-0.18,-0.05,101.57,-1.4,48.44,Walking
12:06:40,0.51,-0.04,-0.06,99.82,-4.83,41.72,Walking
12:06:40,0.44,0.27,-0.12,67.76,-11.41,21.35,Walking
12:06:40,0.38,0.28,-0.13,49.28,-11.76,15.19,Walking
12:06:40,0.31,0.32,-0.17,29.61,-14.77,9.87,Walking
12:06:40,0.23,0.26,-0.19,5.95,-25.83,-0.84,Walking
12:06:40,0.23,0.13,-0.16,-10.5,-39.62,-11.34,Walking
12:06:40,0.25,0.07,-0.11,-22.54,-50.68,-20.65,Walking
12:06:40,0.29,0.07,0,-38.29,-59.78,-30.87,Walking
12:06:40,0.38,-0.01,0.14,-68.32,-59.08,-39.06,Walking
12:06:40,0.48,-0.2,0.28,-100.66,-54.6,-35.84,Walking
12:06:40,0.6,-0.57,0.44,-126.28,-46.76,-12.6,Walking
12:06:40,1.02,-1.93,2.03,-64.47,-33.53,57.05,Walking
12:06:40,0.95,-2.92,2.29,66.71,-49.84,91.91,Walking
12:06:40,0.65,-3.01,1.37,42.14,-57.68,78.75,Walking
12:06:40,0.67,-3.3,0.89,92.12,-39.62,41.58,Walking
12:06:40,1.35,-2.28,1.13,160.3,-12.53,67.69,Walking
12:06:40,1.4,-1.55,1.28,209.72,16.59,77.84,Walking
12:06:40,0.93,-0.67,1.04,209.65,21,63.28,Walking
12:06:40,0.56,0.36,0.76,127.82,4.62,9.31,Walking
12:06:40,0.39,0.48,0.49,52.92,-2.38,-30.03,Walking
12:06:40,0.38,0.49,0.35,-25.69,3.43,-20.65,Walking
12:06:40,0.55,0.38,0.43,-124.6,4.41,-20.51,Walking
12:06:40,1.38,-0.15,0.85,-168.56,24.71,-38.01,Walking
12:06:40,1.92,-0.41,0.72,-87.99,18.83,-55.65,Walking
12:06:40,2.19,-0.6,-0.1,27.72,2.94,-77.84,Walking
12:06:40,2.38,-0.99,0.13,13.58,20.65,-76.37,Walking
12:06:40,1.73,-1.96,-1.08,-50.33,52.36,-22.82,Walking
12:06:40,0.81,-1.21,-1.33,-50.19,2.31,15.12,Walking
12:06:40,0.45,0.01,-0.57,-42.98,-59.92,21.84,Walking
12:06:40,0.64,0.84,0.73,-80.99,-64.61,-17.22,Walking
12:06:40,0.75,0.74,0.21,-18.13,-8.89,-84.84,Walking
12:06:40,0.77,0.5,-0.46,-11.27,15.12,-100.1,Walking
12:06:40,1.49,-0.76,-0.3,-29.61,-105.7,-80.29,Walking
12:06:40,1.28,-0.75,-0.19,-37.94,-133.35,-53.9,Walking
12:06:40,0.98,-0.65,-0.03,-46.48,-140.49,-35.35,Walking
12:06:40,0.73,-0.55,0.08,-40.95,-126.91,-31.64,Walking
12:06:40,0.56,-0.38,0.23,-32.55,-105.28,-28.7,Walking
12:06:40,0.62,-0.08,0.26,-32.27,-83.65,-22.26,Walking
12:06:40,0.81,0.21,0.22,-63,-66.71,-31.01,Walking
12:06:40,0.91,0.31,0.08,-114.03,-41.02,-45.57,Walking
12:06:40,0.95,0.25,-0.11,-160.93,-29.47,-53.48,Walking
12:06:40,0.98,0.14,-0.2,-187.18,-20.37,-52.01,Walking
12:06:40,0.96,0,-0.14,-213.29,-6.51,-63.42,Walking
12:06:40,0.92,-0.35,-0.21,-221.41,2.03,-66.78,Walking
12:06:40,0.85,-0.66,-0.32,-194.18,-5.46,-53.76,Walking
12:06:40,0.8,-0.73,-0.33,-158.76,-16.59,-50.26,Walking
12:06:40,0.78,-0.74,-0.31,-171.64,-19.81,-50.68,Walking
12:06:40,0.75,-0.74,-0.2,-205.8,-12.74,-42,Walking
12:06:40,0.77,-0.69,-0.12,-218.61,-6.44,-30.24,Walking
12:06:40,0.77,-0.62,-0.1,-200.83,-7.7,-26.46,Walking
12:06:40,0.78,-0.58,-0.04,-176.61,-12.39,-31.36,Walking
12:06:40,0.83,-0.59,-0.02,-145.67,-14.14,-36.33,Walking
12:06:40,0.86,-0.55,0.03,-133.14,-18.9,-36.19,Walking
12:06:40,0.76,-0.5,0.09,-128.87,-31.71,-38.71,Walking
12:06:40,0.75,-0.54,0.21,-109.27,-47.88,-41.79,Walking
12:06:40,0.81,-0.5,0.29,-97.58,-38.08,-53.69,Walking
12:06:40,0.89,-0.53,0.19,-102.48,-14.56,-59.43,Walking
12:06:40,0.88,-0.62,0.03,-99.82,-3.22,-60.9,Walking
12:06:40,0.8,-0.68,-0.03,-83.09,-14,-67.34,Walking
12:06:40,0.73,-0.76,-0.02,-68.18,-25.69,-64.96,Walking
12:06:40,0.7,-0.76,0,-52.99,-29.05,-55.93,Walking
12:06:40,0.77,-0.77,0.02,-41.23,-22.61,-51.87,Walking
12:06:40,0.97,-0.59,-0.09,-46.06,-10.15,-29.68,Walking
12:06:40,1,-0.36,-0.16,-62.37,-8.82,-22.75,Walking
12:06:40,1.03,-0.23,-0.15,-93.52,-4.69,-15.68,Walking
12:06:40,1.07,-0.19,-0.1,-119.21,6.65,-14.28,Walking
12:06:40,1.02,-0.28,-0.02,-134.54,17.78,-13.65,Walking
12:06:40,0.99,-0.45,0.23,-140.07,28.35,-14.35,Walking
12:06:40,0.93,-0.63,0.18,-132.44,38.57,-10.78,Walking
12:06:40,0.88,-0.74,0.17,-112.07,42.35,-7.21,Walking
12:06:40,0.84,-0.77,0.17,-90.79,37.8,2.45,Walking
12:06:40,0.85,-0.78,0.26,-71.68,35.49,11.9,Walking
12:06:40,1.12,-0.74,0.1,-51.38,169.75,96.6,Walking
12:06:40,1.11,-0.74,-0.03,-36.82,176.19,113.96,Walking
12:06:40,1.15,-0.72,-0.06,-17.15,169.26,141.05,Walking
12:06:40,1.24,-0.57,0.08,-20.23,161.63,170.38,Walking
12:06:40,1.62,-0.39,0.44,-61.95,199.01,194.53,Walking
12:06:40,1.66,-0.3,0.38,-88.41,210.07,202.02,Walking
12:06:40,1.76,-0.35,-0.2,-33.95,119.35,207.83,Walking
12:06:40,2.07,-0.17,-0.35,34.37,68.46,190.12,Walking
12:06:40,2.31,-0.1,-0.26,-17.71,91.56,170.87,Walking
12:06:40,2.33,-0.31,0.07,-105.63,98.07,167.02,Walking
12:06:40,1.95,-0.7,0.65,-174.72,115.08,135.38,Walking
12:06:40,1.58,-0.92,0.55,-101.92,115.29,110.32,Walking
12:06:40,1.25,-0.8,0.2,-39.34,98,101.36,Walking
12:06:40,1.03,-0.71,-0.06,9.24,62.51,85.33,Walking
12:06:40,0.94,-0.68,-0.09,49.28,35.84,75.74,Walking
12:06:40,0.89,-0.62,0,59.01,20.51,84.07,Walking
12:06:40,0.95,-0.44,0.07,40.81,26.46,94.5,Walking
12:06:40,1.01,-0.04,0.07,45.57,32.69,94.57,Walking
12:06:40,1.03,0.06,0.03,58.66,43.82,79.38,Walking
12:06:40,0.95,0.16,-0.06,69.44,48.93,68.74,Walking
12:06:40,0.65,0.15,-0.14,57.4,63.28,84.14,Walking
12:06:40,0.5,0.19,-0.06,46.48,64.33,99.47,Walking
12:06:40,0.37,0.13,-0.11,15.47,54.11,103.67,Walking
12:06:40,0.35,-0.06,-0.15,5.74,36.82,95.62,Walking
12:06:40,0.33,-0.17,-0.11,32.76,39.83,79.66,Walking
12:06:40,0.25,-0.22,-0.16,52.99,29.54,65.59,Walking
12:06:40,0.26,-0.17,-0.15,79.1,17.15,52.15,Walking
12:06:40,0.29,-0.1,-0.16,96.18,14.7,43.05,Walking
12:06:40,0.29,0.07,-0.2,99.12,11.27,31.92,Walking
12:06:40,0.23,0.17,-0.29,95.69,-0.35,16.66,Walking
12:06:40,0.16,0.22,-0.33,92.68,-15.89,-0.35,Walking
12:06:40,0.07,0.24,-0.35,91.07,-37.52,-30.17,Walking
12:06:40,0.04,0.28,-0.34,88.83,-54.53,-40.11,Walking
12:06:40,0.04,0.27,-0.23,77,-72.66,-55.09,Walking
12:06:40,0.12,0.2,-0.14,55.58,-90.16,-65.45,Walking
12:06:40,0.25,0.1,0.03,24.85,-103.46,-73.01,Walking
12:06:40,0.41,-0.11,0.35,-12.25,-106.75,-83.79,Walking
12:06:40,0.59,-0.3,0.96,-49.35,-93.87,-81.83,Walking
12:06:40,0.86,-1.26,2.07,-33.74,-58.45,-42.84,Walking
12:06:40,1.64,-2.6,3.4,111.93,37.24,42.07,Walking
12:06:40,1.36,-3.18,1.05,95.55,-25.62,112.42,Walking
12:06:40,0.13,0.3,0.74,99.4,41.86,10.43,Walking
12:06:40,0.01,0.57,0.61,32.76,31.78,-10.99,Walking
12:06:40,0.12,0.54,0.52,-54.32,12.11,-33.74,Walking
12:06:40,0.52,0,0.48,-154.35,-10.08,-54.6,Walking
12:06:40,0.97,-0.7,0.51,-173.46,24.99,-52.5,Walking
12:06:40,1.31,-0.66,0.71,-117.67,43.61,-43.47,Walking
12:06:40,1.66,-0.71,0.1,39.97,4.06,-75.95,Walking
12:06:40,2.08,-0.7,-0.14,100.66,-8.12,-71.4,Walking
12:06:40,2,-1.41,-0.41,21.91,-5.74,-38.99,Walking
12:06:40,1.87,-1.69,-0.61,-58.8,-1.12,20.37,Walking
12:06:40,0.92,0.38,0.45,-37.59,-26.46,-15.19,Walking
12:06:40,0.59,0.55,0.21,-55.02,-13.02,-44.94,Walking
12:06:40,0.54,0.57,-0.13,-84.49,6.02,-79.1,Walking
12:06:40,0.49,0.5,-0.4,-122.85,14.28,-119.42,Walking
12:06:40,0.58,0.47,-0.47,-148.19,16.94,-147,Walking
12:06:40,0.83,0.16,-0.51,-135.38,16.73,-168.63,Walking
12:06:40,1.17,-0.23,-0.52,-82.6,10.5,-172.69,Walking
12:06:40,1.56,-0.58,-0.46,-8.19,-4.13,-156.1,Walking
12:06:40,1.6,-0.86,-0.5,49.49,-48.79,-111.86,Walking
12:06:40,1.35,-0.84,-0.48,63.35,-125.65,-76.09,Walking
12:06:40,0.94,-0.68,-0.09,9.45,-165.27,-43.26,Walking
12:06:40,0.62,-0.55,0.06,-1.68,-152.11,-36.4,Walking
12:06:40,0.45,-0.4,0.22,-10.5,-141.26,-33.95,Walking
12:06:40,0.53,-0.22,0.34,-12.67,-127.19,-26.95,Walking
12:06:40,0.74,0.07,0.39,-20.65,-100.8,-28.49,Walking
12:06:40,0.89,0.29,0.28,-53.41,-71.26,-44.73,Walking
12:06:40,0.97,0.28,0.08,-98.21,-51.87,-54.74,Walking
12:06:40,0.98,0.2,-0.08,-133.56,-38.64,-57.89,Walking
12:06:40,0.96,0.1,-0.12,-151.48,-30.66,-55.09,Walking
12:06:40,0.87,0.03,-0.13,-165.55,-24.78,-64.54,Walking
12:06:40,0.83,-0.52,-0.14,-167.37,-23.03,-65.73,Walking
12:06:40,0.81,-0.65,-0.14,-152.11,-22.68,-58.1,Walking
12:06:40,0.82,-0.7,-0.11,-133.84,-19.95,-47.39,Walking
12:06:40,0.76,-0.67,-0.12,-129.15,-19.39,-52.85,Walking
12:06:40,0.74,-0.63,-0.09,-138.11,-20.02,-57.19,Walking
12:06:40,0.68,-0.66,-0.06,-144.83,-22.19,-54.04,Walking
12:06:40,0.63,-0.65,-0.02,-120.05,-33.88,-49.42,Walking
12:06:40,0.64,-0.58,0.08,-81.9,-48.16,-50.26,Walking
12:06:40,0.68,-0.48,0.2,-58.24,-60.9,-55.09,Walking
12:06:40,0.77,-0.43,0.33,-54.6,-61.95,-60.83,Walking
12:06:40,0.85,-0.52,0.08,-53.34,-43.19,-69.65,Walking
12:06:40,0.9,-0.58,0.18,-48.93,-35.21,-64.05,Walking
12:06:40,0.95,-0.49,0.16,-59.15,-8.33,-53.27,Walking
12:06:40,0.99,-0.41,0.01,-72.87,16.1,-47.04,Walking
12:06:40,1.05,-0.45,-0.24,-88.83,38.08,-48.23,Walking
12:06:40,1.08,-0.55,-0.31,-103.53,50.89,-49.7,Walking
12:06:40,1,-0.63,-0.42,-115.01,42.7,-38.99,Walking
12:06:40,0.89,-0.64,-0.35,-112.28,24.36,-18.83,Walking
12:06:40,0.85,-0.66,-0.14,-88.62,8.05,-12.81,Walking
12:06:40,0.9,-0.7,0.08,-79.52,-2.03,-7.7,Walking
12:06:40,1.08,-0.59,0.39,-69.02,9.66,10.36,Walking
12:06:40,1.15,-0.49,0.49,-71.96,31.85,6.58,Walking
12:06:40,1.2,-0.66,0.36,-75.18,65.94,4.13,Walking
12:06:40,1.15,-0.94,0.13,-67.06,84.07,4.2,Walking
12:06:40,1,-1.16,0.04,-41.51,89.46,15.05,Walking
12:06:40,0.93,-1.23,0.01,-19.81,86.45,34.72,Walking
12:06:40,1.04,-0.91,0.3,-35.56,96.74,67.83,Walking
12:06:40,1.14,-0.75,0.33,-29.96,128.03,79.52,Walking
12:06:40,1.17,-0.8,0.24,-17.64,150.01,99.75,Walking
12:06:40,1.1,-0.77,0.12,12.53,154.77,117.04,Walking
12:06:40,1.07,-0.54,0.21,34.44,158.06,147.21,Walking
12:06:40,1.25,-0.35,0.35,19.74,167.37,161.14,Walking
12:06:40,1.47,-0.38,0.11,45.08,145.67,176.82,Walking
12:06:40,1.7,-0.46,-0.48,103.46,92.61,190.89,Walking
12:06:40,1.97,-0.38,-0.4,100.66,72.8,192.78,Walking
12:06:40,2.12,-0.23,-0.24,16.45,82.95,177.1,Walking
12:06:40,2.08,-0.15,0.16,-80.5,73.64,160.72,Walking
12:06:40,1.91,-0.27,0.72,-137.9,70.49,152.32,Walking
12:06:40,1.62,-0.6,0.68,-79.73,81.9,132.3,Walking
12:06:40,1.29,-0.56,0.25,1.68,90.72,111.23,Walking
12:06:40,1.09,-0.41,0.03,3.99,85.05,96.88,Walking
12:06:40,0.82,-0.52,-0.22,39.55,25.97,83.44,Walking
12:06:40,0.78,-0.55,-0.17,61.25,2.38,84.91,Walking
12:06:40,0.74,-0.51,0,60.9,-10.99,91.49,Walking
12:06:40,0.66,-0.53,0.1,48.37,-9.59,96.39,Walking
12:06:40,0.57,-0.53,0.14,71.61,-6.23,97.23,Walking
12:06:40,0.56,-0.33,0.07,117.18,5.18,92.68,Walking
12:06:40,0.51,-0.19,-0.1,142.8,1.12,86.45,Walking
12:06:40,0.46,-0.14,-0.19,145.18,-11.62,87.29,Walking
12:06:40,0.45,-0.08,-0.2,145.67,-18.34,88.34,Walking
12:06:40,0.47,-0.02,-0.19,136.57,-21.07,86.03,Walking
12:06:40,0.53,0.27,-0.24,124.53,-34.37,45.36,Walking
12:06:40,0.51,0.34,-0.27,120.82,-37.94,34.09,Walking
12:06:40,0.44,0.41,-0.32,117.67,-45.08,21.49,Walking
12:06:40,0.37,0.4,-0.34,99.33,-49.77,20.16,Walking
12:06:40,0.3,0.4,-0.33,74.62,-62.3,14.77,Walking
12:06:40,0.3,0.35,-0.25,48.3,-77.98,2.45,Walking
12:06:40,0.34,0.31,-0.13,17.57,-89.95,-6.16,Walking
12:06:40,0.38,0.24,0.02,-24.85,-98.63,-16.1,Walking
12:06:40,0.51,0.18,0.23,-73.99,-103.67,-31.08,Walking
12:06:40,0.62,-0.12,0.53,-126.35,-103.11,-41.86,Walking
12:06:40,1.06,-1.12,1.7,-199.36,-46.2,-2.73,Walking
12:06:40,1.53,-3.06,2.8,25.76,19.25,34.02,Walking
12:06:40,1.4,-3.31,2.18,201.18,12.6,71.05,Walking
12:06:40,1.08,-3.68,0.88,101.99,3.01,80.99,Walking
12:06:40,1.13,-2.69,0.42,91.63,25.55,81.55,Walking
12:06:40,1.11,-1.38,0.49,68.6,29.47,85.54,Walking
12:06:40,1,-0.82,0.69,109.76,43.19,70.77,Walking
12:06:40,0.58,-0.32,0.6,157.78,27.58,49.21,Walking
12:06:40,0.21,0.1,0.35,132.02,-6.37,23.8,Walking
12:06:40,0.11,0.16,0.12,56.56,-33.88,11.9,Walking
12:06:40,0.37,0.26,0.4,-35.84,-46.76,4.34,Walking
12:06:40,0.93,-0.84,0.25,-155.05,-15.4,-32.41,Walking
12:06:40,1.29,-1.03,0.14,-125.09,43.96,-14.98,Walking
12:06:40,1.4,-0.66,-0.1,-56.49,52.64,0.98,Walking
12:06:40,1.76,-0.05,0.36,-14.63,-65.24,-7,Walking
12:06:40,2.91,-0.01,1.71,29.82,-47.04,-19.88,Walking
12:06:40,1.72,-0.92,-0.44,105.28,28.35,-20.02,Walking
12:06:40,1.34,0.19,-0.52,5.74,7.14,-18.76,Walking
12:06:40,1.08,0.64,0.15,-95.55,-3.43,-41.93,Walking
12:06:40,0.86,0.52,0.02,-124.74,47.67,-86.94,Walking
12:06:40,0.62,0.4,-0.24,-118.79,54.88,-123.34,Walking
12:06:40,0.76,0.35,-0.33,-113.26,51.94,-190.89,Walking
12:06:40,1.01,0.11,-0.49,-115.08,42.35,-208.32,Walking
12:06:40,1.38,-0.36,-0.7,-96.95,17.71,-184.94,Walking
12:06:40,1.5,-0.8,-0.85,-37.03,-29.19,-126.7,Walking
12:06:40,1.45,-0.89,-0.64,18.83,-71.26,-76.51,Walking
12:06:40,1.17,-0.89,-0.62,51.24,-125.16,-45.15,Walking
12:06:40,0.89,-0.77,-0.57,60.41,-188.65,-40.46,Walking
12:06:40,0.74,-0.65,-0.31,50.26,-219.17,-53.2,Walking
12:06:40,0.63,-0.62,0.09,33.46,-212.52,-54.18,Walking
12:06:40,0.55,-0.58,0.36,32.34,-184.03,-37.45,Walking
12:06:40,0.88,-0.03,-0.33,-181.09,-18.27,-50.47,Walking
12:06:40,0.79,-0.03,-0.4,-193.27,-23.24,-53.41,Walking
12:06:40,0.7,-0.17,-0.3,-188.23,-26.11,-60.2,Walking
12:06:40,0.69,-0.42,-0.18,-166.81,-34.65,-64.19,Walking
12:06:40,0.76,-0.54,-0.07,-150.08,-32.69,-64.54,Walking
12:06:40,0.76,-0.52,-0.06,-151.97,-21,-64.33,Walking
12:06:40,0.74,-0.59,-0.12,-162.47,-19.6,-64.47,Walking
12:06:40,0.71,-0.66,-0.11,-152.67,-34.51,-63.84,Walking
12:06:40,0.68,-0.68,-0.04,-126.77,-45.92,-62.16,Walking
12:06:40,0.62,-0.68,0.05,-85.89,-58.24,-61.04,Walking
12:06:40,0.68,-0.59,0.35,-39.55,-73.85,-65.59,Walking
12:06:40,0.83,-0.57,0.46,-42.28,-64.54,-70.07,Walking
12:06:40,0.95,-0.55,0.41,-31.15,-49.91,-72.73,Walking
12:06:40,1.02,-0.48,0.17,-32.55,-30.94,-71.82,Walking
12:06:40,0.97,-0.42,-0.06,-38.64,-26.95,-69.79,Walking
12:06:40,0.9,-0.5,-0.09,-40.74,-32.55,-67.2,Walking
12:06:40,0.85,-0.59,0.06,-39.9,-37.03,-62.37,Walking
12:06:40,0.86,-0.62,0.1,-49.63,-18.76,-50.96,Walking
12:06:40,0.96,-0.51,-0.08,-63.28,8.05,-38.64,Walking
12:06:40,1.08,-0.34,-0.24,-93.03,34.58,-33.88,Walking
12:06:40,1.09,-0.46,-0.4,-130.41,21.14,-19.53,Walking
12:06:40,1.01,-0.51,-0.32,-129.85,24.5,-10.99,Walking
12:06:40,0.97,-0.61,-0.14,-116.27,12.46,-12.18,Walking
12:06:40,0.95,-0.75,0.07,-99.89,7.7,-11.27,Walking
12:06:40,0.94,-0.79,0.24,-83.3,5.95,-3.22,Walking
12:06:40,0.95,-0.68,0.37,-64.4,16.03,0.21,Walking
12:06:40,1.06,-0.64,0.42,-51.45,39.34,-4.62,Walking
12:06:40,1.14,-0.81,0.29,-41.37,61.18,-4.9,Walking
12:06:40,1.1,-0.94,0.13,-31.36,67.2,6.16,Walking
12:06:40,1.06,-1.01,0.12,-18.9,71.19,22.12,Walking
12:06:40,1.1,-0.88,0.28,-23.24,95.48,68.04,Walking
12:06:40,1.23,-0.67,0.31,-28.7,126.35,81.62,Walking
12:06:40,1.22,-0.63,0.3,-25.06,152.88,92.47,Walking
12:06:40,1.13,-0.64,0.19,4.76,152.88,112.14,Walking
12:06:40,1.12,-0.55,0.23,17.99,168.28,132.16,Walking
12:06:40,1.19,-0.43,0.27,10.92,185.92,147.49,Walking
12:06:40,1.31,-0.38,-0.02,22.82,182.98,158.34,Walking
12:06:40,1.51,-0.51,-0.38,59.15,145.39,176.89,Walking
12:06:40,1.73,-0.3,-0.47,59.99,110.95,182.63,Walking
12:06:40,1.99,-0.28,-0.35,0.42,102.97,169.82,Walking
12:06:40,1.2,-0.57,-0.07,20.51,66.78,101.29,Walking
12:06:40,1.04,-0.59,-0.12,26.95,50.61,97.79,Walking
12:06:40,0.88,-0.64,-0.11,57.54,32.69,96.11,Walking
12:06:40,0.78,-0.54,-0.05,79.17,22.33,93.38,Walking
12:06:40,0.63,-0.47,-0.01,64.33,3.78,84.91,Walking
12:06:40,0.6,-0.55,0.04,56,-8.05,90.37,Walking
